vehicle_id,total_error_count,avg_cycle_time,cycle_time_variance,rework_ratio,vendor_defect_ratio,avg_torque,torque_deviation,warranty_flag,feature_snapshot_timestamp
9c5f1836-a371-4c0f-8073-2b20cbb17547,37,50.6297,37.5968,0.08,0.0,101.916,5.65204,0,2026-02-13 23:02:28
9c6195e8-f9d5-4405-adfc-f9bb2537b663,19,51.6885,29.7537,0.0,0.0,99.4471,5.7097,0,2026-02-13 23:02:28
9c630812-3f5c-418a-852b-c969bc0bc303,72,53.9377,58.5233,0.2,0.3333,107.008,12.5987,0,2026-02-13 23:02:28
9c673db7-7701-4b73-bb93-782c98d9575b,20,51.0406,33.0313,0.0,0.0,101.072,5.27425,0,2026-02-13 23:02:28
9c674539-54a0-466a-8a80-1ed0d0c4db64,33,50.39,28.334,0.12,0.0,100.166,5.45873,0,2026-02-13 23:02:28
9c67ebbb-d9ef-4a0b-a3f1-427fbd177512,16,51.7351,52.8194,0.0,0.0,99.952,5.42862,0,2026-02-13 23:02:28
9c6b2e47-3b54-4545-aad6-71752b05c5b8,13,48.9703,38.9347,0.1,0.0,99.4891,4.88601,0,2026-02-13 23:02:28
9c70a938-f9b1-4482-a921-2cf0f6520ea6,14,49.0972,29.0475,0.1,0.0,101.661,4.68205,0,2026-02-13 23:02:28
9c7cef44-23c0-43f6-938a-5b63a4eb5739,35,48.3583,38.928,0.08,0.0,100.174,5.38437,1,2026-02-13 23:02:28
9c7e0e7f-b012-483d-91ae-e379378353b2,41,51.6621,38.2106,0.16,0.0,100.342,6.06433,0,2026-02-13 23:02:28
9c871639-3e59-433a-83c8-04e57036cbae,46,49.8088,31.8259,0.12,0.0,100.446,4.63733,0,2026-02-13 23:02:28
9c8c0a58-2c59-46c0-8f57-1a16215e77f9,17,51.2384,31.0338,0.1,0.0,100.224,5.86926,0,2026-02-13 23:02:28
9c90590b-0e8e-4986-be89-6ad83de6c10d,18,49.4775,25.4653,0.2,0.0,100.586,4.84066,0,2026-02-13 23:02:28
9ca7c24a-f609-4c7b-8de5-a63a829ec321,34,49.8052,32.4572,0.12,0.0,99.2169,5.78693,0,2026-02-13 23:02:28
9caa6386-5cad-420c-b3e6-7973abb9b6b5,12,52.4242,18.956,0.1,0.0,103.23,4.93425,0,2026-02-13 23:02:28
9cae626a-4e45-4aa8-a5a3-15529a4d952f,33,49.0359,31.9511,0.08,0.0,100.089,5.68501,0,2026-02-13 23:02:28
9cb48c4f-028f-479c-8b89-3505280e7d85,16,51.4453,19.762,0.1,0.0,101.316,6.19247,0,2026-02-13 23:02:28
9cb66ace-8bf0-4dbd-8cba-01bf33866e1f,14,48.2592,21.3148,0.0,0.3333,102.144,3.66654,0,2026-02-13 23:02:28
9cc9acc9-40ee-4640-b740-75d21eee9245,36,51.1696,28.1192,0.12,0.0,98.2095,4.69587,0,2026-02-13 23:02:28
9ccc06c9-cb1d-43ec-b982-951f2d2e36e5,19,49.2356,37.4579,0.0,0.0,97.0862,4.62233,0,2026-02-13 23:02:28
9cdd906c-7a52-4cac-92de-c0c6383b83fc,31,50.0303,26.17,0.16,0.0,101.225,5.2733,0,2026-02-13 23:02:28
9cea8777-0436-418f-8853-d709e34c84bc,40,50.1711,34.3947,0.12,0.0,99.1235,5.79893,0,2026-02-13 23:02:28
9ced5863-d695-4afd-92be-93363e5b65e2,36,50.0065,29.2218,0.08,0.0,102.828,5.49959,0,2026-02-13 23:02:28
9cfb569b-bfcc-4e3f-81a6-8076ae9544cf,12,48.0518,28.319,0.1,0.0,97.7078,6.27805,0,2026-02-13 23:02:28
9d1a09e6-cbd5-4105-8b6c-e44dd90fe8df,40,48.9097,33.0114,0.12,0.0,100.978,4.34094,0,2026-02-13 23:02:28
9d20efb9-b373-4155-9269-f6880c48d452,9,51.3735,44.96,0.2,0.0,101.346,5.68782,0,2026-02-13 23:02:28
9d21d3ea-59db-4054-a399-e5992d0a87e1,8,50.8297,51.0912,0.3,0.3333,104.174,5.50065,0,2026-02-13 23:02:28
9d23d26a-c700-4c16-8fc9-7204b0178d19,41,51.1847,28.3829,0.16,0.0,101.298,5.93625,0,2026-02-13 23:02:28
9d274b1b-11c3-4ab2-8d25-b1d97fa65fe2,16,49.3245,45.1861,0.1,0.0,100.954,6.12157,0,2026-02-13 23:02:28
9d28bbac-d3fd-4f79-ac68-eb9f5e51aef6,20,48.7851,37.3715,0.1,0.0,101.943,5.55504,0,2026-02-13 23:02:28
9d367b26-136c-4160-82d9-149d345eaafd,12,50.6687,35.2036,0.1,0.0,100.451,5.60513,0,2026-02-13 23:02:28
9d3bd6fd-56c8-4582-b97c-a4608bcecce8,20,46.8678,23.2518,0.1,0.0,96.1723,3.47504,0,2026-02-13 23:02:28
9d416636-c5ec-414e-9cbe-cd501569a7ce,15,44.7843,17.2369,0.1,0.0,100.789,5.95886,0,2026-02-13 23:02:28
9d489d34-5a20-4d7f-a562-a47f7ea44944,11,48.3775,37.824,0.1,0.0,104.024,5.55454,0,2026-02-13 23:02:28
9d4949bc-53e1-497f-aa7a-9a0ee119222c,23,49.6048,18.1409,0.0,0.0,98.8474,4.90495,0,2026-02-13 23:02:28
9d5391a5-b50d-43cf-9571-497a391894fc,36,48.6999,33.1605,0.08,0.0,100.286,6.11205,0,2026-02-13 23:02:28
9d58217b-e59d-4d52-9aa0-1ad04619372c,14,50.1711,31.0609,0.1,0.0,102.261,5.43696,0,2026-02-13 23:02:28
9d5f49b0-a6c6-4172-8183-e276e201d09e,38,50.3016,31.1839,0.12,0.0,99.691,5.90668,0,2026-02-13 23:02:28
9d68c8ae-ec5d-468b-a395-eb6394a8151c,39,49.9342,34.5484,0.04,0.0,98.4184,5.70084,0,2026-02-13 23:02:28
9d6d9c13-11cb-4b4e-a86a-de013add0ae0,32,49.8475,27.9778,0.12,0.0,101.207,6.0046,0,2026-02-13 23:02:28
9d71e61c-db47-4549-8648-605af475a9c7,16,52.7404,38.16,0.1,0.0,100.203,7.68908,0,2026-02-13 23:02:28
9d77ebf5-f35e-473d-91de-b2b0c40f8020,20,47.6406,26.2106,0.0,0.0,101.641,6.56125,0,2026-02-13 23:02:28
9d7e18fc-d175-4483-b52c-41ec42a2c1f3,21,49.83,27.9078,0.2,0.0,100.515,6.60217,0,2026-02-13 23:02:28
9d8044f8-d15a-4b71-afaa-7a2f1bc93c85,39,50.8953,29.5845,0.16,0.0,100.86,5.83819,0,2026-02-13 23:02:28
9d81062b-7ec7-41bd-acbf-201b2bce0679,19,53.5408,25.277,0.2,0.0,96.1862,5.16802,0,2026-02-13 23:02:28
9d8491fa-c0fc-4ea9-be8d-44134cd9c3d7,17,47.7932,38.3004,0.1,0.0,99.1327,5.9834,0,2026-02-13 23:02:28
9d868d92-26cf-4bd6-9cca-422ccb529bd6,11,49.4179,36.1155,0.0,0.0,102.38,5.65771,0,2026-02-13 23:02:28
9d86b9d2-eca7-4361-9405-9c835bd15e93,37,50.8286,31.8165,0.08,0.0,99.0676,5.84187,0,2026-02-13 23:02:28
9d9151b6-104a-4486-8067-64edcec8f31a,31,48.2876,39.9568,0.16,0.0,97.1907,5.15995,1,2026-02-13 23:02:28
9d94f52c-817f-43d4-a178-397bb2ef8bcd,45,49.906,22.5019,0.08,0.0,100.25,6.67734,0,2026-02-13 23:02:28
9d9bc306-247a-4900-846c-8f82dde9f892,42,49.4133,40.1569,0.12,0.0,100.168,5.78084,0,2026-02-13 23:02:28
9da40a3e-2fb1-47bc-a6c2-e970c9fffeee,16,51.7092,32.7044,0.0,0.0,103.035,5.08092,0,2026-02-13 23:02:28
9da97d0c-065c-4f22-b22f-6e8ce6cddd76,19,46.5671,22.912,0.1,0.0,100.008,6.16452,0,2026-02-13 23:02:28
9daf9553-49b8-44c8-a715-edb43d577134,35,47.8894,19.6713,0.08,0.0,99.4885,5.45562,0,2026-02-13 23:02:28
9dafe7e0-1029-42f2-9018-21173a20ca85,11,48.6281,24.9232,0.0,0.0,99.5016,5.72513,0,2026-02-13 23:02:28
9dbe73fc-5cba-4040-aab4-990254974b7c,13,49.8519,27.7076,0.4,0.0,100.193,6.50319,0,2026-02-13 23:02:28
9dc447d7-2f38-47cd-83bc-b454e1c4bac9,28,48.0475,27.9768,0.04,0.6667,99.9885,6.16844,0,2026-02-13 23:02:28
9dc52e9f-9107-4f62-8207-bf9ea3071e5d,36,51.0108,37.0937,0.16,0.0,98.9886,5.21425,0,2026-02-13 23:02:28
9dc68f39-8f82-4beb-a6ec-48176a34d3ea,43,48.4879,25.7994,0.16,0.0,100.824,5.78293,0,2026-02-13 23:02:28
9dc74544-e7a2-40bc-ad70-9316bc8dccc8,40,49.0364,40.1687,0.12,0.0,100.786,6.05367,0,2026-02-13 23:02:28
9dce0c7d-2864-4557-8313-9132c82f4287,30,51.1513,29.982,0.16,0.0,100.311,5.37341,0,2026-02-13 23:02:28
9dd8c6f1-1951-4c8c-baba-52c3d169ccfc,32,50.8783,43.5884,0.12,0.0,101.796,5.44883,0,2026-02-13 23:02:28
9dd8e88d-0282-4dd6-8083-bc6cdbaf5ca1,40,48.789,37.2334,0.08,0.0,99.6075,5.69729,0,2026-02-13 23:02:28
9ddc1e5f-c31b-4310-b28c-5a12c87abce6,43,50.7727,33.299,0.16,0.0,102.014,6.35956,0,2026-02-13 23:02:28
9ddd4639-647a-439a-b6a9-6533b7751afa,22,51.9073,43.5457,0.2,0.0,101.389,5.71413,0,2026-02-13 23:02:28
9de34b96-203b-4d3e-8b01-6f733002a16b,41,48.4104,25.2711,0.08,0.0,100.066,5.47621,0,2026-02-13 23:02:28
9de4f380-7118-49b5-9a09-4f36c97c81cc,34,48.8829,27.0778,0.08,0.0,99.3323,5.64679,0,2026-02-13 23:02:28
9de9f9e1-efd0-4271-bf82-e5c54684d2ec,12,53.8466,30.9539,0.0,0.0,99.931,4.62513,0,2026-02-13 23:02:28
9df2d435-c128-4781-a518-f10f2a683ea3,13,49.3503,36.7074,0.1,0.0,94.9747,4.29733,0,2026-02-13 23:02:28
9e011326-5617-43d0-a46b-0d1e8918743a,32,48.0086,32.0039,0.04,0.0,99.3556,6.10698,0,2026-02-13 23:02:28
9e03bb19-c463-4daa-a87f-0f1b1e0491ae,73,57.275,135.178,0.2,0.0,104.579,14.2788,0,2026-02-13 23:02:28
9e042285-b525-4980-a3b7-9f8b337f6623,18,49.5423,40.1641,0.1,0.0,99.9405,5.98528,0,2026-02-13 23:02:28
9e075951-fbc4-4c11-804e-b2524cbd0f88,46,48.4258,37.5616,0.12,0.0,99.9946,4.19216,0,2026-02-13 23:02:28
9e0b4a25-bd66-4724-b1ea-725454c6a1e8,38,51.8128,30.9257,0.04,0.0,98.7056,5.24501,0,2026-02-13 23:02:28
9e146954-5093-4807-b775-ad33165b99b5,38,48.452,21.3459,0.12,0.0,101.696,5.21992,1,2026-02-13 23:02:28
9e1625cf-9a5c-4e8a-90f2-d11a3278ead9,8,49.2164,38.3626,0.2,0.3333,99.5488,4.00835,0,2026-02-13 23:02:28
9e19a11a-1ad9-43a6-b045-90f7b0f2b93b,44,51.015,33.1845,0.16,0.0,99.1188,6.5554,0,2026-02-13 23:02:28
9e1c8110-e01d-4e2e-8263-1e0a8b1aaade,19,52.5972,33.4313,0.1,0.0,101.49,5.38533,0,2026-02-13 23:02:28
9e1ce720-683f-4963-86c1-6a6f668600e1,16,48.2001,28.8787,0.1,0.0,102.502,5.40616,0,2026-02-13 23:02:28
9e1da816-488c-4b00-9532-01b258246e37,41,50.6368,18.9139,0.04,0.0,102.175,5.76637,0,2026-02-13 23:02:28
9e2066ea-f699-4dc0-9942-dd55e1dae989,18,53.0871,27.1045,0.0,0.0,100.738,5.65294,0,2026-02-13 23:02:28
9e25d278-5f47-4139-9d6d-83943e57cd7b,38,50.6132,30.9813,0.16,0.0,97.5614,5.93388,0,2026-02-13 23:02:28
9e283d6c-d01f-432c-aac6-a445d90b71ff,30,49.3584,33.9283,0.08,0.0,98.6125,5.70331,0,2026-02-13 23:02:28
9e29bfef-cf3d-4f63-b891-bd2f546ab888,26,60.2693,20.72,0.2,0.0,107.232,15.9577,0,2026-02-13 23:02:28
9e2a28ec-2bc1-4315-9498-cd1958f61e10,18,50.9316,21.5019,0.4,0.0,101.322,5.04094,0,2026-02-13 23:02:28
9e34161c-fa19-4afa-9310-9d114b02d80d,14,53.8925,25.9944,0.1,0.0,101.091,4.45999,0,2026-02-13 23:02:28
9e40bf10-2ea2-4752-a850-3953b7a1c766,32,47.9664,34.6569,0.12,0.3333,101.996,5.98576,0,2026-02-13 23:02:28
9e44a1f1-b9cf-4549-974b-aefc464e3c5f,17,51.2645,22.5845,0.0,0.0,97.7134,6.29951,0,2026-02-13 23:02:28
9e498b18-5ecf-42b3-8a7f-4ffc549b3800,43,50.3507,43.9741,0.04,0.0,100.536,5.94392,0,2026-02-13 23:02:28
9e4f175d-c18f-4b4a-879f-8a7e2591924d,10,52.7949,25.0316,0.2,0.0,99.676,4.818,0,2026-02-13 23:02:28
9e53cf47-74cf-4c68-a94d-1a92ab2e8474,18,50.9509,59.909,0.1,0.0,100.863,4.77841,0,2026-02-13 23:02:28
9e542cbf-fd7c-4f01-8c53-1f1a47623b4b,39,51.0344,26.8218,0.12,0.0,99.5189,4.64972,0,2026-02-13 23:02:28
9e594d5f-4ac3-4c36-9720-f593bd2ba51b,37,48.6486,25.5522,0.0,0.0,100.473,5.85309,0,2026-02-13 23:02:28
9e665b0d-dee5-4ed6-8182-8063f81b254b,21,51.9667,31.9883,0.08,0.3333,101.329,5.72017,0,2026-02-13 23:02:28
9e72e124-1bb7-4b7d-999e-9034a52f2709,11,48.2328,24.1177,0.1,0.3333,100.187,6.4571,0,2026-02-13 23:02:28
9e73341e-64d4-4464-a31a-91f77592a543,77,55.1712,86.0087,0.16,0.0,105.717,13.972,0,2026-02-13 23:02:28
9e7b6f68-f8ea-462a-b152-3219f7f81db0,47,49.0171,28.0304,0.12,0.0,101.498,4.64445,0,2026-02-13 23:02:28
9e7bd227-26bc-4f8a-98fd-3e7eefb29750,40,49.2405,27.966,0.16,0.0,101.037,4.93488,0,2026-02-13 23:02:28
9e8011ce-9d96-4360-bbbe-ef912b7eaab9,37,49.6748,32.8817,0.08,0.0,100.789,5.08877,0,2026-02-13 23:02:28
9e85aa65-1ad9-41d7-9adf-2d3de0a8de2f,10,48.2705,31.7774,0.1,0.0,99.2254,4.87022,0,2026-02-13 23:02:28
9e89ff7d-0e3c-4310-897a-4497b2b52294,41,50.3187,39.4228,0.08,0.0,100.707,5.74283,0,2026-02-13 23:02:28
9e95e5a8-a180-41d5-ad12-f128d94dc722,18,51.4367,35.3742,0.2,0.0,100.735,4.67556,0,2026-02-13 23:02:28
9e99f46d-c1f9-4fd1-b4e7-aadd31ba7349,34,50.3306,27.8515,0.12,0.0,100.041,6.9176,0,2026-02-13 23:02:28
9e9dad63-4957-409b-b274-9f7df32eea94,33,47.6039,23.0762,0.04,0.3333,98.9559,5.60993,0,2026-02-13 23:02:28
9ea871db-afa2-4205-bb18-5fbbdc279ba0,15,51.2156,23.1023,0.1,0.0,101.09,5.31116,0,2026-02-13 23:02:28
9eaa3d7e-d93c-4b51-8332-441a5d42e825,19,50.5193,19.4212,0.0,0.0,100.428,6.90158,0,2026-02-13 23:02:28
9eacb158-0d01-4a28-b815-8957f29b1562,10,51.0824,10.215,0.2,0.0,99.8318,5.97145,0,2026-02-13 23:02:28
9eaf99f4-8a52-4881-9d93-0db8de4c9e3e,31,50.9237,42.8516,0.04,0.0,99.5386,5.18914,0,2026-02-13 23:02:28
9eaff38a-f083-42d2-a724-0091bc7e9146,15,52.7743,30.5441,0.0,0.3333,99.2721,4.76021,0,2026-02-13 23:02:28
9eb04282-5e50-4c79-8b9a-7369cc3ad7d7,17,51.6281,29.6222,0.0,0.0,102.156,3.7598,0,2026-02-13 23:02:28
9eb4d31c-82ea-4c8c-86bc-1b9dcd17b239,17,53.1669,23.9201,0.0,0.0,100.015,6.61042,0,2026-02-13 23:02:28
9eb5fa8d-37e7-4bf6-84aa-3d4f60c44c31,13,50.0961,20.3092,0.1,0.3333,101.113,3.89372,0,2026-02-13 23:02:28
9ebd3211-33be-488d-bb95-6f0c638afc47,11,49.5088,5.34264,0.1,0.0,99.0086,5.03972,0,2026-02-13 23:02:28
9ecdad6e-cb22-443d-a7bf-57318fc5a245,8,48.4025,25.8453,0.1,0.0,100.771,4.32062,0,2026-02-13 23:02:28
9ed12f0c-f53d-4fbf-b594-5e2afce7ddf3,22,49.0216,31.3867,0.0,0.0,102.23,5.2287,0,2026-02-13 23:02:28
9ed15dc4-ecd9-4280-90da-b5f029ba3a4b,18,50.2683,27.0331,0.2,0.0,101.891,6.0305,0,2026-02-13 23:02:28
9ee3c9f5-ab57-4163-811c-89e7cfbe8998,38,50.1091,32.3451,0.08,0.3333,101.609,5.52334,0,2026-02-13 23:02:28
9ee5c5e3-d102-4e89-bd7b-cb8a8574428c,17,53.3301,28.823,0.2,0.0,99.9521,5.70135,0,2026-02-13 23:02:28
9ee7b74e-3616-4c99-91e5-4f5181f0c2f0,17,51.1325,40.2226,0.0,0.0,96.1855,4.35901,0,2026-02-13 23:02:28
9ef410e4-e583-4c4a-b332-cdaa2c0769b7,32,49.8044,28.0839,0.24,0.0,97.8724,5.21284,0,2026-02-13 23:02:28
9ef7799d-e94c-40c2-a76c-6b9ee570b288,43,49.7496,36.4924,0.04,0.0,99.3891,5.65529,0,2026-02-13 23:02:28
9efe3f13-6bcb-4aaa-8705-72d0802c4358,15,54.8759,20.9302,0.2,0.0,96.1661,5.81908,0,2026-02-13 23:02:28
9f032012-fec1-4b6c-9476-a4ecae45f2cb,16,49.3277,30.39,0.0,0.0,102.559,5.24109,0,2026-02-13 23:02:28
9f0cb595-357d-4eca-a97f-05b6a023cc03,41,49.4461,27.9751,0.2,0.0,100.357,6.02546,0,2026-02-13 23:02:28
9f0d119c-835d-4bc7-ac0d-65abbb7438d9,16,48.9326,43.5225,0.2,0.0,101.551,5.66768,0,2026-02-13 23:02:28
9f0e5e1b-5283-4f5b-b924-29ab9cb41421,38,50.9216,27.0898,0.04,0.0,100.813,5.79144,0,2026-02-13 23:02:28
9f161331-4d3b-4cdb-9388-46166b8f9da9,36,48.9289,25.091,0.12,0.3333,98.8342,5.47758,0,2026-02-13 23:02:28
9f233d84-80ab-4b7c-ade3-25637edebf76,18,50.895,42.7059,0.3,0.0,101.476,5.61761,0,2026-02-13 23:02:28
9f282743-0d5b-4ec5-b11f-e8d4b21c7b0d,18,51.1162,41.7623,0.0,0.0,99.1161,5.78101,0,2026-02-13 23:02:28
9f2b458d-8203-4487-9bd3-e273b54ddf1f,38,49.6658,31.8811,0.04,0.3333,99.1707,6.04879,0,2026-02-13 23:02:28
9f2b61fd-ebce-46eb-ac9c-70a7ea5a583d,45,50.1878,35.8188,0.12,0.0,100.362,5.15417,0,2026-02-13 23:02:28
9f2df0f0-f5e2-4aeb-a040-f123c1e3861a,11,50.5156,22.5375,0.1,0.0,98.4008,4.32069,0,2026-02-13 23:02:28
9f3522d7-19dc-4bf4-983b-9a992b050aa3,12,51.8738,22.2188,0.1,0.0,99.3145,4.12784,0,2026-02-13 23:02:28
9f39ce2c-d68f-4f4c-9a0f-01b6751ed797,15,50.3799,42.3103,0.0,0.0,100.667,6.00523,0,2026-02-13 23:02:28
9f417391-5b21-4a20-b9a2-aa3adc36b809,32,51.0374,35.2778,0.0,0.0,100.622,5.70819,0,2026-02-13 23:02:28
9f43beec-2451-4b88-aa1b-eb02eab13e3b,39,50.1664,35.4288,0.12,0.0,99.9305,5.7835,0,2026-02-13 23:02:28
9f4aa817-3466-4027-ba2e-0bd62357c2a7,34,49.1002,24.9588,0.16,0.0,99.9254,5.16937,0,2026-02-13 23:02:28
9f4c11af-33e9-4d8a-87d3-62fcc603cd7c,40,48.6021,34.8182,0.08,0.0,98.6315,5.54333,0,2026-02-13 23:02:28
9f52123e-05bc-4518-abb5-00cd402e0502,13,53.6725,41.5519,0.0,0.0,102.307,4.65186,0,2026-02-13 23:02:28
9f57c7fe-9f7c-421e-b3fd-257da0240208,16,52.5181,30.3737,0.1,0.0,100.503,5.27604,0,2026-02-13 23:02:28
9f655323-56cf-410d-9fd1-f4599a74c055,35,49.035,28.3186,0.08,0.0,100.593,4.86825,0,2026-02-13 23:02:28
9f6dc25b-003e-499d-a7a4-fc26890aa875,14,49.1215,24.6461,0.2,0.0,101.017,5.35617,0,2026-02-13 23:02:28
9f714b45-b1fc-4741-bc34-6c1da8448cf6,15,50.143,43.1443,0.0,0.0,99.2197,6.03086,0,2026-02-13 23:02:28
9f81c753-d3c6-4162-b1c1-3df0705b7440,42,50.5004,31.713,0.08,0.0,98.3164,4.70421,0,2026-02-13 23:02:28
9f9e7795-b687-4a5c-8400-1778a7148f99,15,50.0803,18.5537,0.3,0.0,101.455,4.23158,0,2026-02-13 23:02:28
9f9f4ac6-f155-4b19-a797-b927534c45b5,14,51.0709,26.1974,0.1,0.0,100.252,4.81418,0,2026-02-13 23:02:28
9fafbc76-1eaf-48f7-8679-0c622b2b51b1,33,50.1438,23.3722,0.12,0.0,98.9062,5.7885,0,2026-02-13 23:02:28
9fafbf89-08fd-42e8-9c1a-246fe691a1a2,35,50.9403,30.8046,0.16,0.0,99.6786,6.34823,0,2026-02-13 23:02:28
9fb59658-a11a-46dc-b376-b62450c5e033,19,50.6134,29.826,0.0,0.0,95.8329,4.60851,0,2026-02-13 23:02:28
9fb960fe-d02c-4312-b946-5340ef890d1e,19,49.0086,34.1202,0.1,0.3333,99.5722,5.82682,0,2026-02-13 23:02:28
9fb9fd14-8a3c-4c90-a1ae-ea23a74dd978,35,48.9702,26.4252,0.04,0.0,98.9084,5.93917,0,2026-02-13 23:02:28
9fbfd2b8-4801-4e2e-b218-1df110bf0092,39,51.5728,41.439,0.3,0.0,108.294,11.1736,0,2026-02-13 23:02:28
9fc0bbfc-da3b-4f9c-9173-e69e32434c99,40,51.6228,31.2541,0.08,0.0,99.014,6.53586,0,2026-02-13 23:02:28
9fc24969-47a6-4fea-a525-83889d3b8284,16,47.9774,31.4591,0.0,0.0,100.793,5.22124,0,2026-02-13 23:02:28
9fc6c904-0be2-42ac-aea8-3001e1e3a86f,20,49.6456,23.402,0.3,0.3333,97.4279,6.64359,0,2026-02-13 23:02:28
9fcc1157-8f54-4174-aea6-4df1ea8e54de,41,50.3989,29.8248,0.0,0.0,99.3717,5.88348,0,2026-02-13 23:02:28
9fcf004c-920d-458f-b573-0008e385d80e,39,49.9567,30.8833,0.04,0.0,100.45,5.70625,0,2026-02-13 23:02:28
9fd58dbb-3800-45f5-af61-c14b5426e47c,47,50.8036,36.4534,0.2,0.0,101.475,5.42217,0,2026-02-13 23:02:28
9fd902ce-5443-4791-9aca-acbc2736341f,26,49.6287,36.1224,0.08,0.3333,100.829,5.78167,0,2026-02-13 23:02:28
9fe06a0a-2efc-465d-98a1-1f6430a40e73,43,51.9885,30.7193,0.16,0.0,99.1987,4.9181,0,2026-02-13 23:02:28
9fe2ddc9-3c99-4f58-b820-383ae59cd00e,21,49.6815,50.0909,0.1,0.0,100.379,6.10508,0,2026-02-13 23:02:28
9fe9ae63-d1f1-4496-b221-4736ae7bac71,17,50.4245,28.8495,0.1,0.0,100.105,5.06419,0,2026-02-13 23:02:28
9fe9e281-cdea-49aa-9dba-e05adb645e11,26,49.744,20.548,0.16,0.0,101.111,6.2893,0,2026-02-13 23:02:28
9feabfdc-626c-4098-9483-530d4f0a614f,11,49.3067,20.1704,0.0,0.0,101.444,3.75921,0,2026-02-13 23:02:28
9ff0d6e6-7f7d-4910-afbe-68dc5ad7131f,26,50.3847,29.5172,0.08,0.0,99.0982,5.41877,0,2026-02-13 23:02:28
9ffa9f14-49d3-4a76-ae0a-f6a0fb398534,37,50.6117,31.6408,0.0,0.0,100.492,5.63042,0,2026-02-13 23:02:28
9fff9dd9-132c-4288-b2cf-a1cbc661fd0b,15,50.4606,32.1724,0.0,0.0,97.3818,5.22148,0,2026-02-13 23:02:28
a004a3a3-03bb-4eda-a53e-400774d72568,9,54.2202,22.9968,0.1,0.0,102.008,4.13736,0,2026-02-13 23:02:28
a007639d-7d9f-40d0-830e-4252e4bf601e,35,49.9753,33.9115,0.08,0.3333,99.7203,5.11028,0,2026-02-13 23:02:28
a00fb471-6f94-4b7c-b09e-3d3d0cf87a26,41,49.9332,32.904,0.12,0.0,99.9718,4.77393,0,2026-02-13 23:02:28
a0107f9e-d91d-4dba-9b75-75d76904d124,40,49.4558,32.4928,0.08,0.0,102.13,5.18779,1,2026-02-13 23:02:28
a0157081-656c-40e9-a48a-e7327942eea4,21,48.7857,21.6404,0.1,0.0,100.748,4.89638,0,2026-02-13 23:02:28
a01a0b0a-aea3-4893-acf4-c95f2d9a8d01,41,51.8965,18.5068,0.32,0.0,98.7408,5.46879,0,2026-02-13 23:02:28
a01fac19-67cc-40bb-8099-b5e09d6a2695,23,50.8207,24.8223,0.1,0.0,98.0222,5.69982,0,2026-02-13 23:02:28
a0216889-bd08-4ef7-8091-853935828545,31,60.344,66.8789,0.4,0.0,102.614,14.2126,0,2026-02-13 23:02:28
a033517b-52e3-40b4-a2b0-e2a30f24865d,5,49.3386,25.6911,0.1,0.0,103.461,6.02296,0,2026-02-13 23:02:28
a035d6a1-a635-4233-b5ce-3ac9a9a97093,25,48.6341,36.1068,0.2,0.0,98.399,6.93071,0,2026-02-13 23:02:28
a0489e89-e8d8-480a-bb0b-e2abe4a8573c,28,49.7195,38.5337,0.04,0.0,101.258,5.61942,0,2026-02-13 23:02:28
a050d74b-4b74-41b4-888a-3778917ff83c,70,57.7118,110.01,0.32,0.0,106.021,15.7212,0,2026-02-13 23:02:28
a05aa074-9ed8-4d8e-b8e0-77db9a8488a2,19,49.1606,36.1381,0.1,0.0,99.6524,5.53195,0,2026-02-13 23:02:28
a061a413-f9ab-425b-bb76-0bc944aea50e,50,50.384,37.1578,0.16,0.0,98.5809,6.01789,1,2026-02-13 23:02:28
a062fa55-63c5-487d-9cd3-f2581c0d6b5b,12,50.6054,29.7626,0.3,0.0,100.981,5.65957,0,2026-02-13 23:02:28
a06a8f4a-24b9-4a67-9250-c288e04e6ab9,38,49.5745,37.6616,0.2,0.0,100.206,6.06521,0,2026-02-13 23:02:28
a071b931-af73-44e0-8dd6-0672c87f387f,30,48.3184,31.2758,0.08,0.0,101.071,5.56787,0,2026-02-13 23:02:28
a073368b-0b8e-4f89-9b29-ab77356a77c0,7,49.6221,48.587,0.2,0.0,99.4323,6.39054,0,2026-02-13 23:02:28
a075a892-084d-4368-9c11-d848b71c1909,14,50.1524,29.6845,0.1,0.0,99.9321,6.82569,0,2026-02-13 23:02:28
a0776a7b-d989-4289-a0e1-a6eeb7b6c8b2,30,49.6418,41.9999,0.12,0.0,98.9848,6.41788,0,2026-02-13 23:02:28
a07a4079-7cb4-452d-b1ba-5a4b51821b8e,11,48.4204,20.664,0.0,0.0,97.9899,5.26775,0,2026-02-13 23:02:28
a07e2995-757b-4723-9206-7beb8936f410,15,46.5066,32.5172,0.0,0.0,97.5328,6.13569,0,2026-02-13 23:02:28
a0806840-41b0-4350-af64-7b763cf26710,20,52.0262,23.2603,0.1,0.0,98.7515,3.36262,0,2026-02-13 23:02:28
a090d06a-9bc6-4f12-962a-314bdbdda12c,35,49.264,38.8724,0.08,0.0,99.0496,5.5914,0,2026-02-13 23:02:28
a09254f9-cabb-4159-87de-20b99c00adf0,40,49.6047,40.1676,0.04,0.0,100.8,5.96524,0,2026-02-13 23:02:28
a09643a2-a68f-47fa-bbdc-b5b46d488426,14,49.3691,27.2389,0.0,0.0,101.832,6.38722,0,2026-02-13 23:02:28
